onset	duration	brud
510.76	0.04	63
510.80	0.04	61
510.84	0.04	62
510.88	0.04	63
510.92	0.04	63
510.96	0.04	61
511.00	0.04	61
511.04	0.04	61
511.08	0.04	59
511.12	0.04	60
511.16	0.04	61
511.20	0.04	61
511.24	0.04	59
511.28	0.04	61
511.32	0.04	59
511.36	0.04	57
511.40	0.04	57
511.44	0.04	58
511.48	0.04	57
511.52	0.04	57
511.56	0.04	56
511.60	0.04	57
511.64	0.04	57
511.68	0.04	56
511.72	0.04	56
511.76	0.04	55
511.80	0.04	56
511.84	0.04	56
511.88	0.04	56
511.92	0.04	56
511.96	0.04	55
512.00	0.04	55
512.04	0.04	54
512.08	0.04	54
512.12	0.04	54
512.16	0.04	54
512.20	0.04	54
512.24	0.04	54
512.28	0.04	53
512.32	0.04	55
512.36	0.04	54
512.40	0.04	55
512.44	0.04	55
512.48	0.04	55
512.52	0.04	56
512.56	0.04	56
512.60	0.04	57
512.64	0.04	56
512.68	0.04	56
512.72	0.04	57
512.76	0.04	58
512.80	0.04	58
512.84	0.04	57
512.88	0.04	58
512.92	0.04	58
512.96	0.04	56
513.00	0.04	58
513.04	0.04	59
513.08	0.04	59
513.12	0.04	59
513.16	0.04	57
513.20	0.04	59
513.24	0.04	58
513.28	0.04	59
513.32	0.04	58
513.36	0.04	59
513.40	0.04	59
513.44	0.04	59
513.48	0.04	58
513.52	0.04	59
513.56	0.04	59
513.60	0.04	59
513.64	0.04	59
513.68	0.04	59
513.72	0.04	60
513.76	0.04	59
513.80	0.04	59
513.84	0.04	61
513.88	0.04	61
513.92	0.04	61
513.96	0.04	62
514.00	0.04	4
514.04	0.04	6
514.08	0.04	6
514.12	0.04	6
514.16	0.04	5
514.20	0.04	4
514.24	0.04	4
514.28	0.04	3
514.32	0.04	3
514.36	0.04	3
514.40	0.04	4
514.44	0.04	4
514.48	0.04	2
514.52	0.04	1
514.56	0.04	-1
514.60	0.04	-2
514.64	0.04	-3
514.68	0.04	-3
514.72	0.04	-3
514.76	0.04	-4
514.80	0.04	-4
514.84	0.04	-6
514.88	0.04	-7
514.92	0.04	-8
514.96	0.04	-9
515.00	0.04	-11
515.04	0.04	-10
515.08	0.04	-14
515.12	0.04	-15
515.16	0.04	-16
515.20	0.04	-19
515.24	0.04	-22
515.28	0.04	-23
515.32	0.04	-27
515.36	0.04	-26
515.40	0.04	-29
515.44	0.04	-30
515.48	0.04	-32
515.52	0.04	-31
515.56	0.04	-28
515.60	0.04	-26
515.64	0.04	-23
515.68	0.04	-21
515.72	0.04	-20
515.76	0.04	-18
515.80	0.04	-16
515.84	0.04	-13
515.88	0.04	-14
515.92	0.04	-15
515.96	0.04	-14
516.00	0.04	-17
516.04	0.04	-21
516.08	0.04	-25
516.12	0.04	-28
516.16	0.04	-30
516.20	0.04	-33
516.24	0.04	-32
516.28	0.04	-32
516.32	0.04	-36
516.36	0.04	-39
516.40	0.04	-40
516.44	0.04	-41
516.48	0.04	-43
516.52	0.04	-46
516.56	0.04	-50
516.60	0.04	-51
516.64	0.04	-52
516.68	0.04	-53
516.72	0.04	-51
516.76	0.04	-49
516.80	0.04	-51
516.84	0.04	-55
516.88	0.04	-60
516.92	0.04	-61
516.96	0.04	-61
517.00	0.04	-61
517.04	0.04	-57
517.08	0.04	-53
517.12	0.04	-46
517.16	0.04	-39
517.20	0.04	-33
517.24	0.04	-28
517.28	0.04	-26
517.32	0.04	-26
517.36	0.04	-22
517.40	0.04	-19
517.44	0.04	-17
517.48	0.04	-12
517.52	0.04	-8
517.56	0.04	-4
517.60	0.04	2
517.64	0.04	6
517.68	0.04	12
517.72	0.04	18
517.76	0.04	20
517.80	0.04	25
517.84	0.04	31
517.88	0.04	37
517.92	0.04	41
517.96	0.04	42
518.00	0.04	42
518.04	0.04	42
518.08	0.04	40
518.12	0.04	40
518.16	0.04	39
518.20	0.04	38
518.24	0.04	36
518.28	0.04	35
518.32	0.04	37
518.36	0.04	38
518.40	0.04	41
518.44	0.04	43
518.48	0.04	45
518.52	0.04	45
518.56	0.04	46
518.60	0.04	45
518.64	0.04	50
518.68	0.04	54
518.72	0.04	60
518.76	0.04	61
518.80	0.04	68
518.84	0.04	75
518.88	0.04	81
518.92	0.04	83
518.96	0.04	87
519.00	0.04	88
519.04	0.04	88
519.08	0.04	87
519.12	0.04	85
519.16	0.04	83
519.20	0.04	84
519.24	0.04	79
519.28	0.04	80
519.32	0.04	78
519.36	0.04	80
519.40	0.04	81
519.44	0.04	85
519.48	0.04	89
519.52	0.04	95
519.56	0.04	98
519.60	0.04	103
519.64	0.04	107
519.68	0.04	108
519.72	0.04	109
519.76	0.04	106
519.80	0.04	104
519.84	0.04	103
519.88	0.04	102
519.92	0.04	101
519.96	0.04	102
520.00	0.04	100
520.04	0.04	101
520.08	0.04	102
520.12	0.04	106
520.16	0.04	111
520.20	0.04	114
520.24	0.04	120
520.28	0.04	121
520.32	0.04	123
520.36	0.04	123
520.40	0.04	120
520.44	0.04	118
520.48	0.04	117
520.52	0.04	116
520.56	0.04	116
520.60	0.04	114
520.64	0.04	112
520.68	0.04	109
520.72	0.04	109
520.76	0.04	106
520.80	0.04	107
520.84	0.04	106
520.88	0.04	107
520.92	0.04	106
520.96	0.04	106
521.00	0.04	103
521.04	0.04	103
521.08	0.04	101
521.12	0.04	101
521.16	0.04	99
521.20	0.04	96
521.24	0.04	92
521.28	0.04	90
521.32	0.04	93
521.36	0.04	94
521.40	0.04	96
521.44	0.04	100
521.48	0.04	101
521.52	0.04	107
521.56	0.04	106
521.60	0.04	106
521.64	0.04	107
521.68	0.04	106
521.72	0.04	108
521.76	0.04	112
521.80	0.04	112
521.84	0.04	115
521.88	0.04	114
521.92	0.04	112
521.96	0.04	112
522.00	0.04	112
522.04	0.04	114
522.08	0.04	119
522.12	0.04	119
522.16	0.04	123
522.20	0.04	121
522.24	0.04	121
522.28	0.04	120
522.32	0.04	117
522.36	0.04	116
522.40	0.04	119
522.44	0.04	122
522.48	0.04	125
522.52	0.04	127
522.56	0.04	131
522.60	0.04	132
522.64	0.04	136
522.68	0.04	136
522.72	0.04	135
522.76	0.04	135
522.80	0.04	136
522.84	0.04	130
522.88	0.04	127
522.92	0.04	125
522.96	0.04	123
523.00	0.04	121
523.04	0.04	122
523.08	0.04	122
523.12	0.04	124
523.16	0.04	128
523.20	0.04	132
523.24	0.04	137
523.28	0.04	141
523.32	0.04	144
523.36	0.04	146
523.40	0.04	145
523.44	0.04	145
523.48	0.04	140
523.52	0.04	137
523.56	0.04	134
523.60	0.04	134
523.64	0.04	133
523.68	0.04	133
523.72	0.04	131
523.76	0.04	131
523.80	0.04	131
523.84	0.04	134
523.88	0.04	136
523.92	0.04	140
523.96	0.04	140
524.00	0.04	138
524.04	0.04	134
524.08	0.04	132
524.12	0.04	125
524.16	0.04	120
524.20	0.04	115
524.24	0.04	113
524.28	0.04	111
524.32	0.04	112
524.36	0.04	111
524.40	0.04	112
524.44	0.04	112
524.48	0.04	112
524.52	0.04	109
524.56	0.04	105
524.60	0.04	102
524.64	0.04	100
524.68	0.04	98
524.72	0.04	101
524.76	0.04	102
524.80	0.04	101
524.84	0.04	99
524.88	0.04	100
524.92	0.04	101
524.96	0.04	104
525.00	0.04	107
525.04	0.04	113
525.08	0.04	114
525.12	0.04	115
525.16	0.04	115
525.20	0.04	113
525.24	0.04	111
525.28	0.04	111
525.32	0.04	107
525.36	0.04	108
525.40	0.04	107
525.44	0.04	107
525.48	0.04	108
525.52	0.04	108
525.56	0.04	108
525.60	0.04	108
525.64	0.04	106
525.68	0.04	108
525.72	0.04	106
525.76	0.04	106
525.80	0.04	105
525.84	0.04	104
525.88	0.04	105
525.92	0.04	103
525.96	0.04	102
526.00	0.04	102
526.04	0.04	101
526.08	0.04	101
526.12	0.04	100
526.16	0.04	100
526.20	0.04	99
526.24	0.04	100
526.28	0.04	98
526.32	0.04	98
526.36	0.04	98
526.40	0.04	98
526.44	0.04	99
526.48	0.04	98
526.52	0.04	98
526.56	0.04	98
526.60	0.04	98
526.64	0.04	97
526.68	0.04	96
526.72	0.04	98
526.76	0.04	98
526.80	0.04	97
526.84	0.04	97
526.88	0.04	97
526.92	0.04	97
526.96	0.04	98
527.00	0.04	96
527.04	0.04	97
527.08	0.04	97
527.12	0.04	96
527.16	0.04	97
527.20	0.04	100
527.24	0.04	78
527.28	0.04	77
527.32	0.04	76
527.36	0.04	76
527.40	0.04	75
527.44	0.04	74
527.48	0.04	72
527.52	0.04	73
527.56	0.04	72
527.60	0.04	72
527.64	0.04	73
527.68	0.04	70
527.72	0.04	70
527.76	0.04	70
527.80	0.04	70
527.84	0.04	69
527.88	0.04	67
527.92	0.04	67
527.96	0.04	64
528.00	0.04	63
528.04	0.04	62
528.08	0.04	62
528.12	0.04	59
528.16	0.04	60
528.20	0.04	57
528.24	0.04	56
528.28	0.04	56
528.32	0.04	56
528.36	0.04	55
528.40	0.04	55
528.44	0.04	55
528.48	0.04	55
528.52	0.04	54
528.56	0.04	54
528.60	0.04	53
528.64	0.04	54
528.68	0.04	53
528.72	0.04	53
528.76	0.04	53
528.80	0.04	53
528.84	0.04	51
528.88	0.04	52
528.92	0.04	53
528.96	0.04	54
529.00	0.04	54
529.04	0.04	54
529.08	0.04	54
529.12	0.04	53
529.16	0.04	54
529.20	0.04	54
529.24	0.04	92
529.28	0.04	91
529.32	0.04	91
529.36	0.04	91
529.40	0.04	90
529.44	0.04	91
529.48	0.04	88
529.52	0.04	89
529.56	0.04	89
529.60	0.04	89
529.64	0.04	89
529.68	0.04	89
529.72	0.04	90
529.76	0.04	90
529.80	0.04	88
529.84	0.04	88
529.88	0.04	89
529.92	0.04	88
529.96	0.04	88
530.00	0.04	89
530.04	0.04	88
530.08	0.04	89
530.12	0.04	88
530.16	0.04	88
530.20	0.04	88
530.24	0.04	88
530.28	0.04	88
530.32	0.04	88
530.36	0.04	88
530.40	0.04	88
530.44	0.04	87
530.48	0.04	87
530.52	0.04	87
530.56	0.04	86
530.60	0.04	86
530.64	0.04	85
530.68	0.04	86
530.72	0.04	86
530.76	0.04	85
530.80	0.04	85
530.84	0.04	84
530.88	0.04	82
530.92	0.04	80
530.96	0.04	78
531.00	0.04	75
531.04	0.04	73
531.08	0.04	69
531.12	0.04	67
531.16	0.04	66
531.20	0.04	66
531.24	0.04	64
531.28	0.04	65
531.32	0.04	64
531.36	0.04	66
531.40	0.04	66
531.44	0.04	67
531.48	0.04	67
531.52	0.04	66
531.56	0.04	69
531.60	0.04	70
531.64	0.04	71
531.68	0.04	70
531.72	0.04	69
531.76	0.04	69
531.80	0.04	69
531.84	0.04	71
531.88	0.04	70
531.92	0.04	72
531.96	0.04	73
532.00	0.04	73
532.04	0.04	73
532.08	0.04	75
532.12	0.04	75
532.16	0.04	75
532.20	0.04	78
532.24	0.04	79
532.28	0.04	81
532.32	0.04	82
532.36	0.04	82
532.40	0.04	82
532.44	0.04	82
532.48	0.04	83
532.52	0.04	82
532.56	0.04	82
532.60	0.04	81
532.64	0.04	83
532.68	0.04	79
532.72	0.04	80
532.76	0.04	82
532.80	0.04	83
532.84	0.04	83
532.88	0.04	82
532.92	0.04	83
532.96	0.04	83
533.00	0.04	83
533.04	0.04	83
533.08	0.04	83
533.12	0.04	82
533.16	0.04	84
533.20	0.04	86
533.24	0.04	86
533.28	0.04	86
533.32	0.04	87
533.36	0.04	86
533.40	0.04	85
533.44	0.04	86
533.48	0.04	86
533.52	0.04	87
533.56	0.04	87
533.60	0.04	87
533.64	0.04	87
533.68	0.04	89
533.72	0.04	88
533.76	0.04	89
533.80	0.04	89
533.84	0.04	90
533.88	0.04	89
533.92	0.04	88
533.96	0.04	87
534.00	0.04	86
534.04	0.04	87
534.08	0.04	88
534.12	0.04	90
534.16	0.04	90
534.20	0.04	89
534.24	0.04	90
534.28	0.04	89
534.32	0.04	90
534.36	0.04	90
534.40	0.04	90
534.44	0.04	90
534.48	0.04	90
534.52	0.04	91
534.56	0.04	92
534.60	0.04	91
534.64	0.04	91
534.68	0.04	44
534.72	0.04	44
534.76	0.04	45
534.80	0.04	46
534.84	0.04	46
534.88	0.04	46
534.92	0.04	44
534.96	0.04	44
535.00	0.04	43
535.04	0.04	43
535.08	0.04	42
535.12	0.04	42
535.16	0.04	44
535.20	0.04	43
535.24	0.04	44
535.28	0.04	43
535.32	0.04	44
535.36	0.04	43
535.40	0.04	43
535.44	0.04	43
535.48	0.04	43
535.52	0.04	43
535.56	0.04	43
535.60	0.04	43
535.64	0.04	45
535.68	0.04	44
535.72	0.04	44
535.76	0.04	44
535.80	0.04	44
535.84	0.04	43
535.88	0.04	44
535.92	0.04	44
535.96	0.04	45
536.00	0.04	47
536.04	0.04	47
536.08	0.04	47
536.12	0.04	46
536.16	0.04	47
536.20	0.04	44
536.24	0.04	45
536.28	0.04	44
536.32	0.04	45
536.36	0.04	44
536.40	0.04	45
536.44	0.04	43
536.48	0.04	44
536.52	0.04	43
536.56	0.04	40
536.60	0.04	41
536.64	0.04	38
536.68	0.04	37
536.72	0.04	37
536.76	0.04	37
536.80	0.04	36
536.84	0.04	35
536.88	0.04	35
536.92	0.04	33
536.96	0.04	34
537.00	0.04	34
537.04	0.04	33
537.08	0.04	34
537.12	0.04	34
537.16	0.04	37
537.20	0.04	38
537.24	0.04	41
537.28	0.04	42
537.32	0.04	43
537.36	0.04	43
537.40	0.04	44
537.44	0.04	46
537.48	0.04	49
537.52	0.04	50
537.56	0.04	51
537.60	0.04	50
537.64	0.04	51
537.68	0.04	50
537.72	0.04	51
537.76	0.04	54
537.80	0.04	55
537.84	0.04	57
537.88	0.04	58
537.92	0.04	58
537.96	0.04	60
538.00	0.04	60
538.04	0.04	61
538.08	0.04	62
538.12	0.04	62
538.16	0.04	65
538.20	0.04	65
538.24	0.04	67
538.28	0.04	68
538.32	0.04	69
538.36	0.04	72
538.40	0.04	74
538.44	0.04	74
538.48	0.04	76
538.52	0.04	76
538.56	0.04	76
538.60	0.04	77
538.64	0.04	75
538.68	0.04	77
538.72	0.04	78
538.76	0.04	79
538.80	0.04	80
538.84	0.04	79
538.88	0.04	78
538.92	0.04	79
538.96	0.04	81
539.00	0.04	82
539.04	0.04	85
539.08	0.04	86
539.12	0.04	88
539.16	0.04	91
539.20	0.04	91
539.24	0.04	92
539.28	0.04	93
539.32	0.04	93
539.36	0.04	93
539.40	0.04	90
539.44	0.04	89
539.48	0.04	87
539.52	0.04	85
539.56	0.04	83
539.60	0.04	82
539.64	0.04	82
539.68	0.04	82
539.72	0.04	79
539.76	0.04	78
539.80	0.04	78
539.84	0.04	75
539.88	0.04	75
539.92	0.04	75
539.96	0.04	74
540.00	0.04	73
540.04	0.04	70
540.08	0.04	69
540.12	0.04	67
540.16	0.04	64
540.20	0.04	62
540.24	0.04	62
540.28	0.04	62
540.32	0.04	62
540.36	0.04	62
540.40	0.04	61
540.44	0.04	59
540.48	0.04	59
540.52	0.04	58
540.56	0.04	57
540.60	0.04	57
540.64	0.04	57
540.68	0.04	56
540.72	0.04	57
540.76	0.04	58
540.80	0.04	60
540.84	0.04	59
540.88	0.04	61
540.92	0.04	60
540.96	0.04	63
541.00	0.04	63
541.04	0.04	64
541.08	0.04	65
541.12	0.04	66
541.16	0.04	66
541.20	0.04	67
541.24	0.04	68
541.28	0.04	69
541.32	0.04	71
541.36	0.04	72
541.40	0.04	73
541.44	0.04	74
541.48	0.04	75
541.52	0.04	76
541.56	0.04	77
541.60	0.04	79
541.64	0.04	80
541.68	0.04	81
541.72	0.04	82
541.76	0.04	82
541.80	0.04	83
541.84	0.04	84
541.88	0.04	87
541.92	0.04	88
541.96	0.04	89
542.00	0.04	91
542.04	0.04	93
542.08	0.04	94
542.12	0.04	94
542.16	0.04	97
542.20	0.04	100
542.24	0.04	101
542.28	0.04	100
542.32	0.04	102
542.36	0.04	101
542.40	0.04	102
542.44	0.04	102
542.48	0.04	102
542.52	0.04	103
542.56	0.04	105
542.60	0.04	104
542.64	0.04	106
542.68	0.04	107
542.72	0.04	109
542.76	0.04	111
542.80	0.04	113
542.84	0.04	114
542.88	0.04	118
542.92	0.04	119
542.96	0.04	120
543.00	0.04	121
543.04	0.04	123
543.08	0.04	126
543.12	0.04	128
543.16	0.04	130
543.20	0.04	133
543.24	0.04	134
543.28	0.04	136
543.32	0.04	139
543.36	0.04	141
543.40	0.04	141
543.44	0.04	139
543.48	0.04	138
543.52	0.04	136
543.56	0.04	135
543.60	0.04	134
543.64	0.04	133
543.68	0.04	130
543.72	0.04	128
543.76	0.04	126
543.80	0.04	126
543.84	0.04	123
543.88	0.04	121
543.92	0.04	121
543.96	0.04	120
544.00	0.04	118
544.04	0.04	115
544.08	0.04	112
544.12	0.04	109
544.16	0.04	105
544.20	0.04	100
544.24	0.04	99
544.28	0.04	96
544.32	0.04	93
544.36	0.04	90
544.40	0.04	87
544.44	0.04	85
544.48	0.04	83
544.52	0.04	81
544.56	0.04	81
544.60	0.04	79
544.64	0.04	76
544.68	0.04	76
544.72	0.04	75
544.76	0.04	74
544.80	0.04	76
544.84	0.04	72
544.88	0.04	68
544.92	0.04	63
544.96	0.04	60
545.00	0.04	57
545.04	0.04	54
545.08	0.04	51
545.12	0.04	50
545.16	0.04	49
545.20	0.04	51
545.24	0.04	49
545.28	0.04	50
545.32	0.04	49
545.36	0.04	46
545.40	0.04	46
545.44	0.04	46
545.48	0.04	48
545.52	0.04	49
545.56	0.04	50
545.60	0.04	51
545.64	0.04	51
545.68	0.04	50
545.72	0.04	51
545.76	0.04	50
545.80	0.04	47
545.84	0.04	46
545.88	0.04	46
545.92	0.04	44
545.96	0.04	42
546.00	0.04	39
546.04	0.04	36
546.08	0.04	35
546.12	0.04	32
546.16	0.04	31
546.20	0.04	28
546.24	0.04	25
546.28	0.04	22
546.32	0.04	20
546.36	0.04	20
546.40	0.04	19
546.44	0.04	18
546.48	0.04	17
546.52	0.04	15
546.56	0.04	15
546.60	0.04	17
546.64	0.04	18
546.68	0.04	21
546.72	0.04	23
546.76	0.04	25
546.80	0.04	26
546.84	0.04	28
546.88	0.04	29
546.92	0.04	31
546.96	0.04	30
547.00	0.04	33
547.04	0.04	33
547.08	0.04	31
547.12	0.04	32
547.16	0.04	33
547.20	0.04	33
547.24	0.04	33
547.28	0.04	33
547.32	0.04	35
547.36	0.04	34
547.40	0.04	33
547.44	0.04	34
547.48	0.04	34
547.52	0.04	36
547.56	0.04	35
547.60	0.04	36
547.64	0.04	35
547.68	0.04	37
547.72	0.04	36
547.76	0.04	35
547.80	0.04	34
547.84	0.04	33
547.88	0.04	33
547.92	0.04	33
547.96	0.04	33
548.00	0.04	33
548.04	0.04	31
548.08	0.04	32
548.12	0.04	31
548.16	0.04	31
548.20	0.04	30
548.24	0.04	30
548.28	0.04	30
548.32	0.04	30
548.36	0.04	29
548.40	0.04	27
548.44	0.04	29
548.48	0.04	26
548.52	0.04	24
548.56	0.04	25
548.60	0.04	24
548.64	0.04	25
548.68	0.04	23
548.72	0.04	22
548.76	0.04	21
548.80	0.04	18
548.84	0.04	18
548.88	0.04	18
548.92	0.04	18
548.96	0.04	20
549.00	0.04	18
549.04	0.04	21
549.08	0.04	21
549.12	0.04	23
549.16	0.04	24
549.20	0.04	26
549.24	0.04	29
549.28	0.04	29
549.32	0.04	31
549.36	0.04	34
549.40	0.04	33
549.44	0.04	36
549.48	0.04	35
549.52	0.04	37
549.56	0.04	37
549.60	0.04	38
549.64	0.04	38
549.68	0.04	39
549.72	0.04	39
549.76	0.04	41
549.80	0.04	41
549.84	0.04	41
549.88	0.04	43
549.92	0.04	46
549.96	0.04	46
550.00	0.04	48
550.04	0.04	47
550.08	0.04	47
550.12	0.04	47
550.16	0.04	47
550.20	0.04	49
550.24	0.04	49
550.28	0.04	49
550.32	0.04	51
550.36	0.04	51
550.40	0.04	52
550.44	0.04	53
550.48	0.04	54
550.52	0.04	56
550.56	0.04	56
550.60	0.04	58
550.64	0.04	60
550.68	0.04	60
550.72	0.04	60
550.76	0.04	63
550.80	0.04	65
550.84	0.04	64
550.88	0.04	68
550.92	0.04	66
550.96	0.04	67
551.00	0.04	68
551.04	0.04	67
551.08	0.04	70
551.12	0.04	70
551.16	0.04	70
551.20	0.04	71
551.24	0.04	71
551.28	0.04	71
551.32	0.04	71
551.36	0.04	72
551.40	0.04	70
551.44	0.04	70
551.48	0.04	70
551.52	0.04	70
551.56	0.04	69
551.60	0.04	67
551.64	0.04	67
551.68	0.04	66
551.72	0.04	65
551.76	0.04	64
551.80	0.04	63
551.84	0.04	62
551.88	0.04	60
551.92	0.04	59
551.96	0.04	57
552.00	0.04	56
552.04	0.04	55
552.08	0.04	54
552.12	0.04	53
552.16	0.04	52
552.20	0.04	48
552.24	0.04	49
552.28	0.04	46
552.32	0.04	47
552.36	0.04	44
552.40	0.04	44
552.44	0.04	42
552.48	0.04	42
552.52	0.04	40
552.56	0.04	39
552.60	0.04	38
552.64	0.04	35
552.68	0.04	35
552.72	0.04	33
552.76	0.04	31
552.80	0.04	29
552.84	0.04	27
552.88	0.04	26
552.92	0.04	24
552.96	0.04	23
553.00	0.04	23
553.04	0.04	22
553.08	0.04	21
553.12	0.04	20
553.16	0.04	19
553.20	0.04	19
553.24	0.04	18
553.28	0.04	18
553.32	0.04	19
553.36	0.04	20
553.40	0.04	19
553.44	0.04	20
553.48	0.04	20
553.52	0.04	21
553.56	0.04	22
553.60	0.04	21
553.64	0.04	22
553.68	0.04	23
553.72	0.04	24
553.76	0.04	24
553.80	0.04	25
553.84	0.04	28
553.88	0.04	29
553.92	0.04	30
553.96	0.04	32
554.00	0.04	32
554.04	0.04	35
554.08	0.04	36
554.12	0.04	38
554.16	0.04	39
554.20	0.04	41
554.24	0.04	42
554.28	0.04	42
554.32	0.04	43
554.36	0.04	45
554.40	0.04	46
554.44	0.04	66
554.48	0.04	67
554.52	0.04	67
554.56	0.04	66
554.60	0.04	65
554.64	0.04	66
554.68	0.04	66
554.72	0.04	66
554.76	0.04	66
554.80	0.04	66
554.84	0.04	66
554.88	0.04	65
554.92	0.04	65
554.96	0.04	65
555.00	0.04	64
555.04	0.04	65
555.08	0.04	65
555.12	0.04	65
555.16	0.04	65
555.20	0.04	66
555.24	0.04	66
555.28	0.04	66
555.32	0.04	66
555.36	0.04	66
555.40	0.04	66
555.44	0.04	66
555.48	0.04	66
555.52	0.04	65
555.56	0.04	66
555.60	0.04	66
555.64	0.04	65
555.68	0.04	66
555.72	0.04	65
555.76	0.04	66
555.80	0.04	65
555.84	0.04	65
555.88	0.04	65
555.92	0.04	66
555.96	0.04	65
556.00	0.04	65
556.04	0.04	64
556.08	0.04	66
556.12	0.04	66
556.16	0.04	66
556.20	0.04	66
556.24	0.04	65
556.28	0.04	65
556.32	0.04	65
556.36	0.04	66
556.40	0.04	67
556.44	0.04	66
556.48	0.04	65
556.52	0.04	65
556.56	0.04	64
556.60	0.04	66
556.64	0.04	66
556.68	0.04	67
556.72	0.04	66
556.76	0.04	67
556.80	0.04	65
556.84	0.04	65
556.88	0.04	67
556.92	0.04	-6
556.96	0.04	-6
557.00	0.04	-6
557.04	0.04	-5
557.08	0.04	-4
557.12	0.04	-2
557.16	0.04	-2
557.20	0.04	-3
557.24	0.04	-1
557.28	0.04	0
557.32	0.04	-2
557.36	0.04	0
557.40	0.04	0
557.44	0.04	4
557.48	0.04	6
557.52	0.04	7
557.56	0.04	4
557.60	0.04	5
557.64	0.04	4
557.68	0.04	3
557.72	0.04	2
557.76	0.04	3
557.80	0.04	1
557.84	0.04	1
557.88	0.04	-1
557.92	0.04	0
557.96	0.04	0
558.00	0.04	1
558.04	0.04	3
558.08	0.04	2
558.12	0.04	1
558.16	0.04	2
558.20	0.04	2
558.24	0.04	4
558.28	0.04	2
558.32	0.04	5
558.36	0.04	4
558.40	0.04	17
558.44	0.04	11
558.48	0.04	7
558.52	0.04	-11
558.56	0.04	-35
558.60	0.04	-45
558.64	0.04	-37
558.68	0.04	-31
558.72	0.04	-34
558.76	0.04	-34
558.80	0.04	-35
558.84	0.04	-36
558.88	0.04	-32
558.92	0.04	-28
558.96	0.04	-27
559.00	0.04	-36
559.04	0.04	-45
559.08	0.04	-44
559.12	0.04	-44
559.16	0.04	-43
559.20	0.04	-44
559.24	0.04	-50
559.28	0.04	-42
559.32	0.04	-39
559.36	0.04	-27
559.40	0.04	9
559.44	0.04	27
559.48	0.04	41
559.52	0.04	43
559.56	0.04	43
559.60	0.04	45
559.64	0.04	46
559.68	0.04	48
559.72	0.04	50
559.76	0.04	51
559.80	0.04	53
559.84	0.04	55
559.88	0.04	56
559.92	0.04	59
559.96	0.04	62
560.00	0.04	-7
560.04	0.04	-10
560.08	0.04	-11
560.12	0.04	-9
560.16	0.04	-7
560.20	0.04	-8
560.24	0.04	-5
560.28	0.04	-4
560.32	0.04	-3
560.36	0.04	-4
560.40	0.04	-2
560.44	0.04	-3
560.48	0.04	-2
560.52	0.04	-6
560.56	0.04	-6
560.60	0.04	-7
560.64	0.04	-6
560.68	0.04	-7
560.72	0.04	-5
560.76	0.04	-6
560.80	0.04	-6
560.84	0.04	-9
560.88	0.04	-8
560.92	0.04	-8
560.96	0.04	-8
561.00	0.04	-8
561.04	0.04	-9
561.08	0.04	-9
561.12	0.04	-8
561.16	0.04	-2
561.20	0.04	27
561.24	0.04	51
561.28	0.04	47
561.32	0.04	51
561.36	0.04	46
561.40	0.04	34
561.44	0.04	27
561.48	0.04	18
561.52	0.04	14
561.56	0.04	15
561.60	0.04	22
561.64	0.04	21
561.68	0.04	18
561.72	0.04	17
561.76	0.04	16
561.80	0.04	16
561.84	0.04	16
561.88	0.04	18
561.92	0.04	21
561.96	0.04	21
562.00	0.04	20
562.04	0.04	20
562.08	0.04	21
562.12	0.04	21
562.16	0.04	22
562.20	0.04	21
562.24	0.04	21
562.28	0.04	21
562.32	0.04	22
562.36	0.04	22
562.40	0.04	23
562.44	0.04	23
562.48	0.04	23
562.52	0.04	22
562.56	0.04	22
562.60	0.04	22
562.64	0.04	23
562.68	0.04	23
562.72	0.04	23
562.76	0.04	23
562.80	0.04	23
562.84	0.04	21
562.88	0.04	22
562.92	0.04	22
562.96	0.04	22
563.00	0.04	21
563.04	0.04	21
563.08	0.04	21
563.12	0.04	21
563.16	0.04	21
563.20	0.04	21
563.24	0.04	71
563.28	0.04	70
563.32	0.04	71
563.36	0.04	72
563.40	0.04	71
563.44	0.04	73
563.48	0.04	72
563.52	0.04	72
563.56	0.04	71
563.60	0.04	72
563.64	0.04	72
563.68	0.04	71
563.72	0.04	67
563.76	0.04	68
563.80	0.04	74
563.84	0.04	72
563.88	0.04	73
563.92	0.04	71
563.96	0.04	71
564.00	0.04	70
564.04	0.04	73
564.08	0.04	71
564.12	0.04	73
564.16	0.04	72
564.20	0.04	73
564.24	0.04	73
564.28	0.04	74
564.32	0.04	74
564.36	0.04	72
564.40	0.04	74
564.44	0.04	75
564.48	0.04	74
564.52	0.04	75
564.56	0.04	76
564.60	0.04	78
564.64	0.04	77
564.68	0.04	76
564.72	0.04	74
564.76	0.04	74
564.80	0.04	73
564.84	0.04	73
564.88	0.04	72
564.92	0.04	73
564.96	0.04	74
565.00	0.04	71
565.04	0.04	68
565.08	0.04	65
565.12	0.04	63
565.16	0.04	61
565.20	0.04	59
565.24	0.04	60
565.28	0.04	61
565.32	0.04	58
565.36	0.04	60
565.40	0.04	58
565.44	0.04	58
565.48	0.04	60
565.52	0.04	63
565.56	0.04	64
565.60	0.04	63
565.64	0.04	61
565.68	0.04	61
565.72	0.04	61
565.76	0.04	58
565.80	0.04	57
565.84	0.04	56
565.88	0.04	55
565.92	0.04	56
565.96	0.04	54
566.00	0.04	55
566.04	0.04	54
566.08	0.04	53
566.12	0.04	53
