onset	duration	brlr
533.12	0.04	7
533.16	0.04	6
533.20	0.04	6
533.24	0.04	7
533.28	0.04	8
533.32	0.04	5
533.36	0.04	6
533.40	0.04	5
533.44	0.04	4
533.48	0.04	4
533.52	0.04	3
533.56	0.04	5
533.60	0.04	4
533.64	0.04	2
533.68	0.04	4
533.72	0.04	5
533.76	0.04	5
533.80	0.04	6
533.84	0.04	6
533.88	0.04	5
533.92	0.04	5
533.96	0.04	5
534.00	0.04	4
534.04	0.04	5
534.08	0.04	5
534.12	0.04	5
534.16	0.04	3
534.20	0.04	3
534.24	0.04	3
534.28	0.04	3
534.32	0.04	2
534.36	0.04	4
534.40	0.04	2
534.44	0.04	1
534.48	0.04	2
534.52	0.04	2
534.56	0.04	3
534.60	0.04	2
534.64	0.04	2
534.68	0.04	1
534.72	0.04	2
534.76	0.04	2
534.80	0.04	3
534.84	0.04	3
534.88	0.04	3
534.92	0.04	3
534.96	0.04	2
535.00	0.04	2
535.04	0.04	2
535.08	0.04	2
535.12	0.04	2
535.16	0.04	1
535.20	0.04	2
535.24	0.04	2
535.28	0.04	3
535.32	0.04	3
535.36	0.04	2
535.40	0.04	2
535.44	0.04	1
535.48	0.04	2
535.52	0.04	3
535.56	0.04	3
535.60	0.04	3
535.64	0.04	2
535.68	0.04	1
535.72	0.04	0
535.76	0.04	1
535.80	0.04	2
535.84	0.04	2
535.88	0.04	2
535.92	0.04	2
535.96	0.04	1
536.00	0.04	1
536.04	0.04	1
536.08	0.04	0
536.12	0.04	0
536.16	0.04	0
536.20	0.04	-1
536.24	0.04	-1
536.28	0.04	-2
536.32	0.04	-1
536.36	0.04	0
536.40	0.04	-1
536.44	0.04	1
536.48	0.04	1
536.52	0.04	1
536.56	0.04	1
536.60	0.04	1
536.64	0.04	1
536.68	0.04	2
536.72	0.04	0
536.76	0.04	0
536.80	0.04	0
536.84	0.04	0
536.88	0.04	2
536.92	0.04	0
536.96	0.04	0
537.00	0.04	1
537.04	0.04	1
537.08	0.04	1
537.12	0.04	2
537.16	0.04	2
537.20	0.04	2
537.24	0.04	3
537.28	0.04	2
537.32	0.04	4
537.36	0.04	5
537.40	0.04	4
537.44	0.04	3
537.48	0.04	3
537.52	0.04	4
537.56	0.04	4
537.60	0.04	3
537.64	0.04	4
537.68	0.04	4
537.72	0.04	3
537.76	0.04	3
537.80	0.04	3
537.84	0.04	4
537.88	0.04	4
537.92	0.04	4
537.96	0.04	4
538.00	0.04	3
538.04	0.04	3
538.08	0.04	3
538.12	0.04	2
538.16	0.04	3
538.20	0.04	4
538.24	0.04	1
538.28	0.04	0
538.32	0.04	-1
538.36	0.04	-3
538.40	0.04	-5
538.44	0.04	-8
538.48	0.04	-11
538.52	0.04	-13
538.56	0.04	-15
538.60	0.04	-16
538.64	0.04	-17
538.68	0.04	-18
538.72	0.04	-18
538.76	0.04	-18
538.80	0.04	-17
538.84	0.04	-18
538.88	0.04	-17
538.92	0.04	-19
538.96	0.04	-20
539.00	0.04	-22
539.04	0.04	-25
539.08	0.04	-26
539.12	0.04	-27
539.16	0.04	-26
539.20	0.04	-27
539.24	0.04	-27
539.28	0.04	-29
539.32	0.04	-29
539.36	0.04	-26
539.40	0.04	-25
539.44	0.04	-24
539.48	0.04	-22
539.52	0.04	-22
539.56	0.04	-20
539.60	0.04	-19
539.64	0.04	-17
539.68	0.04	-16
539.72	0.04	-14
539.76	0.04	-12
539.80	0.04	-11
539.84	0.04	35
539.88	0.04	35
539.92	0.04	35
539.96	0.04	34
540.00	0.04	34
540.04	0.04	35
540.08	0.04	36
540.12	0.04	36
540.16	0.04	37
540.20	0.04	36
540.24	0.04	36
540.28	0.04	37
540.32	0.04	37
540.36	0.04	37
540.40	0.04	37
540.44	0.04	37
540.48	0.04	38
540.52	0.04	36
540.56	0.04	36
540.60	0.04	36
540.64	0.04	37
540.68	0.04	37
540.72	0.04	37
540.76	0.04	38
540.80	0.04	38
540.84	0.04	37
540.88	0.04	38
540.92	0.04	37
540.96	0.04	38
541.00	0.04	38
541.04	0.04	38
541.08	0.04	38
541.12	0.04	38
541.16	0.04	39
541.20	0.04	40
541.24	0.04	40
541.28	0.04	40
541.32	0.04	40
541.36	0.04	42
541.40	0.04	42
541.44	0.04	42
541.48	0.04	41
541.52	0.04	42
541.56	0.04	42
541.60	0.04	42
541.64	0.04	42
541.68	0.04	41
541.72	0.04	41
541.76	0.04	42
541.80	0.04	41
541.84	0.04	41
541.88	0.04	42
541.92	0.04	42
541.96	0.04	41
542.00	0.04	42
542.04	0.04	42
542.08	0.04	42
542.12	0.04	42
542.16	0.04	42
542.20	0.04	41
542.24	0.04	42
542.28	0.04	40
542.32	0.04	41
542.36	0.04	40
542.40	0.04	40
542.44	0.04	40
542.48	0.04	40
542.52	0.04	40
542.56	0.04	40
542.60	0.04	40
542.64	0.04	40
542.68	0.04	39
542.72	0.04	40
542.76	0.04	39
542.80	0.04	40
542.84	0.04	39
542.88	0.04	39
542.92	0.04	38
542.96	0.04	38
543.00	0.04	38
543.04	0.04	38
543.08	0.04	38
543.12	0.04	38
543.16	0.04	36
543.20	0.04	36
543.24	0.04	36
543.28	0.04	37
543.32	0.04	37
543.36	0.04	37
543.40	0.04	36
543.44	0.04	36
543.48	0.04	34
543.52	0.04	35
543.56	0.04	35
543.60	0.04	36
543.64	0.04	35
543.68	0.04	37
543.72	0.04	36
543.76	0.04	37
543.80	0.04	38
543.84	0.04	38
543.88	0.04	39
543.92	0.04	39
543.96	0.04	39
544.00	0.04	39
544.04	0.04	40
544.08	0.04	41
544.12	0.04	40
544.16	0.04	40
544.20	0.04	41
544.24	0.04	42
544.28	0.04	42
544.32	0.04	42
544.36	0.04	43
544.40	0.04	43
544.44	0.04	43
544.48	0.04	43
544.52	0.04	43
544.56	0.04	44
544.60	0.04	44
544.64	0.04	45
544.68	0.04	44
544.72	0.04	46
544.76	0.04	44
544.80	0.04	46
544.84	0.04	45
544.88	0.04	47
544.92	0.04	46
544.96	0.04	46
545.00	0.04	46
545.04	0.04	48
545.08	0.04	47
545.12	0.04	48
545.16	0.04	-40
545.20	0.04	-39
545.24	0.04	-40
545.28	0.04	-40
545.32	0.04	-39
545.36	0.04	-40
545.40	0.04	-40
545.44	0.04	-40
545.48	0.04	-40
545.52	0.04	-39
545.56	0.04	-40
545.60	0.04	-39
545.64	0.04	-39
545.68	0.04	-39
545.72	0.04	-39
545.76	0.04	-40
545.80	0.04	-39
545.84	0.04	-39
545.88	0.04	-39
545.92	0.04	-39
545.96	0.04	-39
546.00	0.04	-38
546.04	0.04	-39
546.08	0.04	-40
546.12	0.04	-39
546.16	0.04	-39
546.20	0.04	-38
546.24	0.04	-39
546.28	0.04	-39
546.32	0.04	-40
546.36	0.04	-40
546.40	0.04	-39
546.44	0.04	-40
546.48	0.04	-40
546.52	0.04	-40
546.56	0.04	-40
546.60	0.04	-40
546.64	0.04	-40
546.68	0.04	-40
546.72	0.04	-40
546.76	0.04	-40
546.80	0.04	-39
546.84	0.04	-39
546.88	0.04	-39
546.92	0.04	-38
546.96	0.04	-39
547.00	0.04	-39
547.04	0.04	-38
547.08	0.04	-38
547.12	0.04	-38
547.16	0.04	-40
547.20	0.04	-40
547.24	0.04	-39
547.28	0.04	-39
547.32	0.04	-40
547.36	0.04	-40
547.40	0.04	-38
547.44	0.04	-38
547.48	0.04	-39
547.52	0.04	-38
547.56	0.04	-38
547.60	0.04	-40
547.64	0.04	-40
547.68	0.04	-40
547.72	0.04	-40
547.76	0.04	-39
547.80	0.04	-40
547.84	0.04	-39
547.88	0.04	-38
547.92	0.04	-38
547.96	0.04	-39
548.00	0.04	-38
548.04	0.04	-39
548.08	0.04	-38
548.12	0.04	-38
548.16	0.04	-38
548.20	0.04	-38
548.24	0.04	-39
548.28	0.04	-39
548.32	0.04	-40
548.36	0.04	-39
548.40	0.04	-38
548.44	0.04	-40
548.48	0.04	-40
548.52	0.04	-39
548.56	0.04	-40
548.60	0.04	-40
548.64	0.04	-40
548.68	0.04	-40
548.72	0.04	-40
548.76	0.04	-40
548.80	0.04	-40
548.84	0.04	-40
548.88	0.04	-40
548.92	0.04	-40
548.96	0.04	-40
549.00	0.04	-40
549.04	0.04	-40
549.08	0.04	-40
549.12	0.04	-40
549.16	0.04	-40
549.20	0.04	-40
549.24	0.04	-40
549.28	0.04	-40
549.32	0.04	-40
549.36	0.04	-39
549.40	0.04	-40
549.44	0.04	-40
549.48	0.04	-40
549.52	0.04	-40
549.56	0.04	-40
549.60	0.04	-38
549.64	0.04	-40
549.68	0.04	-40
549.72	0.04	-40
549.76	0.04	-40
549.80	0.04	-40
549.84	0.04	-40
549.88	0.04	-38
549.92	0.04	-40
549.96	0.04	-40
550.00	0.04	-38
550.04	0.04	-38
550.08	0.04	-39
550.12	0.04	-38
550.16	0.04	-39
550.20	0.04	-38
550.24	0.04	-40
550.28	0.04	-39
550.32	0.04	-38
550.36	0.04	-40
550.40	0.04	-40
550.44	0.04	-39
550.48	0.04	-39
550.52	0.04	-39
550.56	0.04	-40
550.60	0.04	-40
550.64	0.04	-39
550.68	0.04	-38
550.72	0.04	-39
550.76	0.04	-39
550.80	0.04	-38
550.84	0.04	-39
550.88	0.04	-40
550.92	0.04	-40
550.96	0.04	-40
551.00	0.04	-40
551.04	0.04	-39
551.08	0.04	-40
551.12	0.04	-38
551.16	0.04	-40
551.20	0.04	-40
551.24	0.04	-38
551.28	0.04	-38
551.32	0.04	-38
551.36	0.04	-39
551.40	0.04	-39
551.44	0.04	-38
551.48	0.04	-39
551.52	0.04	-39
551.56	0.04	-38
551.60	0.04	-40
551.64	0.04	-39
551.68	0.04	-39
551.72	0.04	-40
551.76	0.04	-40
551.80	0.04	-40
551.84	0.04	-39
551.88	0.04	-10
551.92	0.04	-10
551.96	0.04	-10
552.00	0.04	-10
552.04	0.04	-10
552.08	0.04	-10
552.12	0.04	-10
552.16	0.04	-11
552.20	0.04	-10
552.24	0.04	-10
552.28	0.04	-10
552.32	0.04	-11
552.36	0.04	-11
552.40	0.04	-11
552.44	0.04	-11
552.48	0.04	-11
552.52	0.04	-11
552.56	0.04	-11
552.60	0.04	-11
552.64	0.04	-11
552.68	0.04	-11
552.72	0.04	-12
552.76	0.04	-12
552.80	0.04	-12
552.84	0.04	-12
552.88	0.04	-11
552.92	0.04	-12
552.96	0.04	-13
553.00	0.04	-13
553.04	0.04	-13
553.08	0.04	-13
553.12	0.04	-13
553.16	0.04	-13
553.20	0.04	-16
553.24	0.04	-16
553.28	0.04	-18
553.32	0.04	-17
553.36	0.04	-18
553.40	0.04	-17
553.44	0.04	-18
553.48	0.04	-18
553.52	0.04	-18
553.56	0.04	-18
553.60	0.04	-18
553.64	0.04	-18
553.68	0.04	-18
553.72	0.04	-18
553.76	0.04	-18
553.80	0.04	-18
553.84	0.04	-19
553.88	0.04	-18
553.92	0.04	-18
553.96	0.04	-18
554.00	0.04	-18
554.04	0.04	-18
554.08	0.04	-19
554.12	0.04	-20
554.16	0.04	-19
554.20	0.04	-20
554.24	0.04	-20
554.28	0.04	-19
554.32	0.04	-19
554.36	0.04	-19
554.40	0.04	-21
554.44	0.04	-21
554.48	0.04	-21
554.52	0.04	-21
554.56	0.04	-21
554.60	0.04	-21
554.64	0.04	-22
554.68	0.04	-22
554.72	0.04	-23
554.76	0.04	-23
554.80	0.04	-22
554.84	0.04	-22
554.88	0.04	-23
554.92	0.04	-23
554.96	0.04	-23
555.00	0.04	-23
555.04	0.04	-23
555.08	0.04	-23
555.12	0.04	-23
555.16	0.04	-23
555.20	0.04	-23
555.24	0.04	-23
555.28	0.04	-23
555.32	0.04	-24
555.36	0.04	-24
555.40	0.04	-24
555.44	0.04	-24
555.48	0.04	-25
555.52	0.04	-25
555.56	0.04	-25
555.60	0.04	-24
555.64	0.04	-24
555.68	0.04	-25
555.72	0.04	-24
555.76	0.04	-24
555.80	0.04	-25
555.84	0.04	-25
555.88	0.04	-25
555.92	0.04	-25
555.96	0.04	-25
556.00	0.04	-25
556.04	0.04	-25
556.08	0.04	-25
556.12	0.04	-25
556.16	0.04	-25
556.20	0.04	-26
556.24	0.04	-26
556.28	0.04	-26
556.32	0.04	-25
556.36	0.04	-26
556.40	0.04	-26
556.44	0.04	-26
556.48	0.04	-26
556.52	0.04	-26
556.56	0.04	-27
556.60	0.04	-26
556.64	0.04	-25
556.68	0.04	-25
556.72	0.04	-25
556.76	0.04	-26
556.80	0.04	-26
556.84	0.04	-26
556.88	0.04	-27
556.92	0.04	-26
556.96	0.04	-28
557.00	0.04	-27
557.04	0.04	-27
557.08	0.04	-26
557.12	0.04	-26
557.16	0.04	-26
557.20	0.04	-24
557.24	0.04	-20
557.28	0.04	-20
557.32	0.04	-19
557.36	0.04	-19
557.40	0.04	-19
557.44	0.04	-20
557.48	0.04	-19
557.52	0.04	-19
557.56	0.04	-19
557.60	0.04	-19
557.64	0.04	-19
557.68	0.04	-19
557.72	0.04	-19
557.76	0.04	-19
557.80	0.04	-19
557.84	0.04	-19
557.88	0.04	-19
557.92	0.04	-19
557.96	0.04	-19
558.00	0.04	-19
558.04	0.04	-18
558.08	0.04	-19
558.12	0.04	-20
558.16	0.04	-19
558.20	0.04	-20
558.24	0.04	-19
558.28	0.04	-19
558.32	0.04	-19
558.36	0.04	-20
558.40	0.04	-19
558.44	0.04	-19
558.48	0.04	-19
558.52	0.04	-19
558.56	0.04	-20
558.60	0.04	-19
558.64	0.04	-19
558.68	0.04	-20
558.72	0.04	-20
558.76	0.04	-20
558.80	0.04	-19
558.84	0.04	-20
558.88	0.04	-20
558.92	0.04	-19
558.96	0.04	-20
559.00	0.04	-19
559.04	0.04	-20
559.08	0.04	-19
559.12	0.04	-20
559.16	0.04	-20
559.20	0.04	-20
559.24	0.04	-19
559.28	0.04	-20
559.32	0.04	-19
559.36	0.04	-19
559.40	0.04	-20
559.44	0.04	-19
559.48	0.04	-20
559.52	0.04	-19
559.56	0.04	-19
559.60	0.04	-7
559.64	0.04	-7
559.68	0.04	-7
559.72	0.04	-7
559.76	0.04	-7
559.80	0.04	-7
559.84	0.04	-7
559.88	0.04	-7
559.92	0.04	-7
559.96	0.04	-7
560.00	0.04	-7
560.04	0.04	-7
560.08	0.04	-7
560.12	0.04	-7
560.16	0.04	-7
560.20	0.04	-7
560.24	0.04	-7
560.28	0.04	-8
560.32	0.04	-7
560.36	0.04	-7
560.40	0.04	-8
560.44	0.04	-7
560.48	0.04	-7
560.52	0.04	-7
560.56	0.04	-7
560.60	0.04	-7
560.64	0.04	-7
560.68	0.04	-8
560.72	0.04	-8
560.76	0.04	-8
560.80	0.04	-8
560.84	0.04	-8
560.88	0.04	-8
560.92	0.04	-8
560.96	0.04	-8
561.00	0.04	-8
561.04	0.04	-8
561.08	0.04	-8
561.12	0.04	-7
561.16	0.04	-7
561.20	0.04	-8
561.24	0.04	-7
561.28	0.04	-7
561.32	0.04	-8
561.36	0.04	-8
561.40	0.04	-8
561.44	0.04	-7
561.48	0.04	-8
561.52	0.04	-8
561.56	0.04	-8
561.60	0.04	-8
561.64	0.04	-8
561.68	0.04	-8
561.72	0.04	-7
561.76	0.04	-7
561.80	0.04	-8
561.84	0.04	-8
561.88	0.04	-7
561.92	0.04	-8
561.96	0.04	-7
562.00	0.04	-8
562.04	0.04	-7
562.08	0.04	-8
562.12	0.04	-7
562.16	0.04	-7
562.20	0.04	-7
562.24	0.04	-8
562.28	0.04	-7
562.32	0.04	-8
562.36	0.04	-7
562.40	0.04	-8
562.44	0.04	-8
562.48	0.04	-8
562.52	0.04	-7
562.56	0.04	-8
562.60	0.04	-7
562.64	0.04	-8
562.68	0.04	-8
562.72	0.04	-7
562.76	0.04	-7
562.80	0.04	68
562.84	0.04	67
562.88	0.04	67
562.92	0.04	67
562.96	0.04	67
563.00	0.04	67
563.04	0.04	66
563.08	0.04	67
563.12	0.04	67
563.16	0.04	65
563.20	0.04	66
563.24	0.04	66
563.28	0.04	66
563.32	0.04	67
563.36	0.04	66
563.40	0.04	67
563.44	0.04	65
563.48	0.04	67
563.52	0.04	67
563.56	0.04	68
563.60	0.04	67
563.64	0.04	67
563.68	0.04	67
563.72	0.04	67
563.76	0.04	67
563.80	0.04	67
563.84	0.04	66
563.88	0.04	68
563.92	0.04	68
563.96	0.04	68
564.00	0.04	67
564.04	0.04	68
564.08	0.04	68
564.12	0.04	67
564.16	0.04	67
564.20	0.04	67
564.24	0.04	67
564.28	0.04	68
564.32	0.04	67
564.36	0.04	66
564.40	0.04	66
564.44	0.04	65
564.48	0.04	65
564.52	0.04	65
564.56	0.04	65
564.60	0.04	65
564.64	0.04	65
564.68	0.04	65
564.72	0.04	65
564.76	0.04	65
564.80	0.04	65
564.84	0.04	65
564.88	0.04	65
564.92	0.04	65
564.96	0.04	65
565.00	0.04	65
565.04	0.04	65
565.08	0.04	65
565.12	0.04	65
565.16	0.04	66
565.20	0.04	67
565.24	0.04	67
565.28	0.04	66
565.32	0.04	67
565.36	0.04	67
565.40	0.04	67
565.44	0.04	67
565.48	0.04	68
565.52	0.04	67
565.56	0.04	68
565.60	0.04	66
565.64	0.04	68
565.68	0.04	68
565.72	0.04	67
565.76	0.04	66
565.80	0.04	68
565.84	0.04	68
565.88	0.04	68
565.92	0.04	67
565.96	0.04	67
566.00	0.04	67
566.04	0.04	68
566.08	0.04	66
566.12	0.04	68
566.16	0.04	67
566.20	0.04	67
566.24	0.04	67
566.28	0.04	67
566.32	0.04	67
566.36	0.04	-7
566.40	0.04	-8
566.44	0.04	-7
566.48	0.04	-7
566.52	0.04	-7
566.56	0.04	-7
566.60	0.04	-7
566.64	0.04	-7
566.68	0.04	-7
566.72	0.04	-8
566.76	0.04	-7
566.80	0.04	-8
566.84	0.04	-7
566.88	0.04	-7
566.92	0.04	-7
566.96	0.04	-7
567.00	0.04	-7
567.04	0.04	-7
567.08	0.04	-7
567.12	0.04	-8
567.16	0.04	-6
567.20	0.04	-6
567.24	0.04	-7
567.28	0.04	-7
567.32	0.04	-6
567.36	0.04	-7
567.40	0.04	-7
567.44	0.04	-8
567.48	0.04	-8
567.52	0.04	-7
567.56	0.04	-8
567.60	0.04	-8
567.64	0.04	-8
567.68	0.04	-8
567.72	0.04	-8
567.76	0.04	-8
567.80	0.04	-8
567.84	0.04	-8
567.88	0.04	-8
567.92	0.04	-8
567.96	0.04	-9
568.00	0.04	-8
568.04	0.04	-8
568.08	0.04	-8
568.12	0.04	-8
568.16	0.04	-8
568.20	0.04	-8
568.24	0.04	-8
568.28	0.04	-8
568.32	0.04	-8
568.36	0.04	-8
568.40	0.04	-8
568.44	0.04	-8
568.48	0.04	-8
568.52	0.04	-8
568.56	0.04	-8
568.60	0.04	-8
568.64	0.04	-8
568.68	0.04	-8
568.72	0.04	-9
568.76	0.04	-8
568.80	0.04	-9
568.84	0.04	-9
568.88	0.04	-9
568.92	0.04	-9
568.96	0.04	-9
569.00	0.04	-9
569.04	0.04	-9
569.08	0.04	-9
569.12	0.04	-9
569.16	0.04	-9
569.20	0.04	-10
569.24	0.04	-7
569.28	0.04	-6
569.32	0.04	-5
569.36	0.04	-4
569.40	0.04	-5
569.44	0.04	-4
569.48	0.04	-6
569.52	0.04	-6
569.56	0.04	-5
569.60	0.04	-5
569.64	0.04	-6
569.68	0.04	-6
569.72	0.04	-5
569.76	0.04	-4
569.80	0.04	-4
569.84	0.04	-5
569.88	0.04	-6
569.92	0.04	-7
569.96	0.04	-7
570.00	0.04	-7
570.04	0.04	-8
570.08	0.04	-9
570.12	0.04	-9
570.16	0.04	-10
570.20	0.04	-11
570.24	0.04	-11
570.28	0.04	-12
570.32	0.04	-12
570.36	0.04	-11
570.40	0.04	-12
570.44	0.04	-12
570.48	0.04	-12
570.52	0.04	-12
570.56	0.04	-11
570.60	0.04	-12
570.64	0.04	-11
570.68	0.04	-10
570.72	0.04	-10
570.76	0.04	-10
570.80	0.04	-10
570.84	0.04	-10
570.88	0.04	-10
570.92	0.04	-10
570.96	0.04	-11
571.00	0.04	-11
571.04	0.04	-12
571.08	0.04	-11
571.12	0.04	-8
571.16	0.04	-4
571.20	0.04	-1
571.24	0.04	0
571.28	0.04	1
571.32	0.04	-1
571.36	0.04	-1
571.40	0.04	-2
571.44	0.04	-2
571.48	0.04	-2
571.52	0.04	-3
571.56	0.04	-4
571.60	0.04	-5
571.64	0.04	-10
571.68	0.04	-11
571.72	0.04	-12
571.76	0.04	-10
571.80	0.04	-11
571.84	0.04	-11
571.88	0.04	-11
571.92	0.04	-11
571.96	0.04	-37
572.00	0.04	-37
572.04	0.04	-37
572.08	0.04	-37
572.12	0.04	-36
572.16	0.04	-37
572.20	0.04	-37
572.24	0.04	-37
572.28	0.04	-38
572.32	0.04	-39
572.36	0.04	-40
572.40	0.04	-41
572.44	0.04	-41
572.48	0.04	-41
572.52	0.04	-41
572.56	0.04	-41
572.60	0.04	-41
572.64	0.04	-40
572.68	0.04	-40
572.72	0.04	-40
572.76	0.04	-40
572.80	0.04	-40
572.84	0.04	-39
572.88	0.04	-39
572.92	0.04	-39
572.96	0.04	-39
573.00	0.04	-39
573.04	0.04	-39
573.08	0.04	-39
573.12	0.04	-39
573.16	0.04	-39
573.20	0.04	-39
573.24	0.04	-39
573.28	0.04	-39
573.32	0.04	-39
573.36	0.04	-39
573.40	0.04	-39
573.44	0.04	-37
573.48	0.04	-39
573.52	0.04	-37
573.56	0.04	-37
573.60	0.04	-37
573.64	0.04	-37
573.68	0.04	-38
573.72	0.04	-38
573.76	0.04	-37
573.80	0.04	-38
573.84	0.04	-38
573.88	0.04	-37
573.92	0.04	-37
573.96	0.04	-37
574.00	0.04	-37
574.04	0.04	-37
574.08	0.04	-38
574.12	0.04	-37
574.16	0.04	-37
574.20	0.04	-37
574.24	0.04	-37
574.28	0.04	-37
574.32	0.04	-38
574.36	0.04	-38
574.40	0.04	-37
574.44	0.04	-38
574.48	0.04	-39
574.52	0.04	-39
574.56	0.04	-37
574.60	0.04	-37
574.64	0.04	-37
574.68	0.04	-37
574.72	0.04	-37
574.76	0.04	-38
574.80	0.04	-36
574.84	0.04	-37
574.88	0.04	-37
574.92	0.04	-36
574.96	0.04	-35
575.00	0.04	-33
575.04	0.04	-31
575.08	0.04	-27
575.12	0.04	-25
575.16	0.04	-22
575.20	0.04	-20
575.24	0.04	-16
575.28	0.04	-11
575.32	0.04	-7
575.36	0.04	-3
575.40	0.04	0
575.44	0.04	1
575.48	0.04	1
575.52	0.04	2
575.56	0.04	4
575.60	0.04	2
575.64	0.04	2
575.68	0.04	1
575.72	0.04	0
575.76	0.04	-1
575.80	0.04	-1
575.84	0.04	-2
575.88	0.04	-4
575.92	0.04	-6
575.96	0.04	-8
576.00	0.04	-11
576.04	0.04	-13
576.08	0.04	-15
576.12	0.04	-14
576.16	0.04	-13
576.20	0.04	-14
576.24	0.04	-14
576.28	0.04	-15
576.32	0.04	-13
576.36	0.04	-12
576.40	0.04	-11
576.44	0.04	-11
576.48	0.04	-10
576.52	0.04	-10
576.56	0.04	-8
576.60	0.04	-6
576.64	0.04	-2
576.68	0.04	0
576.72	0.04	4
576.76	0.04	5
576.80	0.04	6
576.84	0.04	4
576.88	0.04	3
576.92	0.04	1
576.96	0.04	-2
577.00	0.04	-6
577.04	0.04	-7
577.08	0.04	-9
577.12	0.04	-10
577.16	0.04	-9
577.20	0.04	-11
577.24	0.04	-10
577.28	0.04	-7
577.32	0.04	-9
577.36	0.04	-10
577.40	0.04	-9
577.44	0.04	-7
577.48	0.04	-8
577.52	0.04	-10
577.56	0.04	-11
577.60	0.04	-11
577.64	0.04	-11
577.68	0.04	-10
577.72	0.04	-11
577.76	0.04	-12
577.80	0.04	-15
577.84	0.04	-19
577.88	0.04	-22
577.92	0.04	-23
577.96	0.04	-24
578.00	0.04	-26
578.04	0.04	-27
578.08	0.04	-27
578.12	0.04	-28
578.16	0.04	-27
578.20	0.04	-26
578.24	0.04	-25
578.28	0.04	-24
578.32	0.04	-21
578.36	0.04	-20
578.40	0.04	-19
578.44	0.04	-20
578.48	0.04	-19
578.52	0.04	-14
578.56	0.04	-11
578.60	0.04	-6
578.64	0.04	-3
578.68	0.04	-3
578.72	0.04	-4
578.76	0.04	-5
578.80	0.04	-6
578.84	0.04	-6
578.88	0.04	-6
578.92	0.04	-4
578.96	0.04	-5
579.00	0.04	-5
579.04	0.04	-4
579.08	0.04	-5
579.12	0.04	-3
579.16	0.04	-3
579.20	0.04	-2
579.24	0.04	0
579.28	0.04	1
579.32	0.04	1
579.36	0.04	1
579.40	0.04	1
579.44	0.04	2
579.48	0.04	3
579.52	0.04	3
579.56	0.04	3
579.60	0.04	6
579.64	0.04	7
579.68	0.04	7
579.72	0.04	7
579.76	0.04	7
579.80	0.04	7
579.84	0.04	9
579.88	0.04	8
579.92	0.04	8
579.96	0.04	8
580.00	0.04	8
580.04	0.04	8
580.08	0.04	7
580.12	0.04	7
580.16	0.04	6
580.20	0.04	6
580.24	0.04	5
580.28	0.04	2
580.32	0.04	1
580.36	0.04	-1
580.40	0.04	-4
580.44	0.04	-5
580.48	0.04	-8
580.52	0.04	-10
580.56	0.04	-11
580.60	0.04	-14
580.64	0.04	-14
580.68	0.04	-16
580.72	0.04	-17
580.76	0.04	-17
580.80	0.04	-17
580.84	0.04	-17
580.88	0.04	-19
580.92	0.04	-19
580.96	0.04	-20
581.00	0.04	-19
581.04	0.04	-18
581.08	0.04	-20
581.12	0.04	-20
581.16	0.04	-20
581.20	0.04	-20
581.24	0.04	-19
581.28	0.04	-19
581.32	0.04	-19
581.36	0.04	-19
581.40	0.04	-18
581.44	0.04	-17
581.48	0.04	-17
581.52	0.04	-15
581.56	0.04	-15
581.60	0.04	-15
581.64	0.04	-15
581.68	0.04	-15
581.72	0.04	-15
581.76	0.04	-13
581.80	0.04	-14
581.84	0.04	-14
581.88	0.04	-13
581.92	0.04	-12
581.96	0.04	-12
582.00	0.04	-12
582.04	0.04	-13
582.08	0.04	-12
582.12	0.04	-13
582.16	0.04	-12
582.20	0.04	-12
582.24	0.04	-14
582.28	0.04	-14
582.32	0.04	-14
582.36	0.04	-13
582.40	0.04	-13
582.44	0.04	-11
582.48	0.04	-11
582.52	0.04	-12
582.56	0.04	-13
582.60	0.04	-15
582.64	0.04	-17
582.68	0.04	-20
582.72	0.04	-21
582.76	0.04	-20
582.80	0.04	-21
582.84	0.04	-21
582.88	0.04	-22
582.92	0.04	-22
582.96	0.04	-22
583.00	0.04	-22
583.04	0.04	-23
583.08	0.04	-23
583.12	0.04	-23
583.16	0.04	-21
583.20	0.04	-20
583.24	0.04	-19
583.28	0.04	-17
583.32	0.04	-17
583.36	0.04	-16
583.40	0.04	-14
583.44	0.04	-14
583.48	0.04	-13
583.52	0.04	-13
583.56	0.04	-13
583.60	0.04	-12
583.64	0.04	-11
583.68	0.04	-11
583.72	0.04	-10
583.76	0.04	-10
583.80	0.04	-9
583.84	0.04	-9
583.88	0.04	-8
583.92	0.04	-9
583.96	0.04	-9
584.00	0.04	-10
584.04	0.04	-10
584.08	0.04	-10
584.12	0.04	-11
584.16	0.04	-12
584.20	0.04	-13
584.24	0.04	-14
584.28	0.04	-14
584.32	0.04	-15
584.36	0.04	-15
584.40	0.04	-16
584.44	0.04	-19
584.48	0.04	-18
584.52	0.04	-21
584.56	0.04	-20
584.60	0.04	-20
584.64	0.04	-22
584.68	0.04	-22
584.72	0.04	-22
584.76	0.04	-22
584.80	0.04	-22
584.84	0.04	-21
584.88	0.04	-22
584.92	0.04	-22
584.96	0.04	-22
585.00	0.04	-23
585.04	0.04	-21
585.08	0.04	-21
585.12	0.04	-18
585.16	0.04	-17
585.20	0.04	-14
585.24	0.04	-14
585.28	0.04	-11
585.32	0.04	-8
585.36	0.04	-5
